Ссылка,Имя врача,Сумма Стаж,Специальность,Ученая степень,Работает в клиниках,Сумма Отзывов,Сумма Рейтинг
https://prodoctorov.ru/moskva/vrach/207804-simonova/otzivi/,Симонова Екатерина Борисовна,22,"Терапевт, гастроэнтеролог",к.м.н.,Медицинский центр «Витамед №1»; Клиника «Имма» на Братиславской,11,0.77
https://prodoctorov.ru/moskva/vrach/207805-cepkova/otzivi/,Цепкова Елена Васильевна,34,"Терапевт, гастроэнтеролог",к.м.н.,«Бест Клиник» на Красносельской,12,0.92
https://prodoctorov.ru/moskva/vrach/207829-reshetnyak/otzivi/,Решетняк Галина Павловна,44,"Врач УЗИ, гастроэнтеролог, детский врач УЗИ, детский гастроэнтеролог",к.м.н.,Клиника «Имма» на Братиславской,10,0.72
https://prodoctorov.ru/moskva/vrach/207947-vanyan/otzivi/,Ванян Лусине Маисовна,21,Гастроэнтеролог,к.м.н.,Клиника «Альфа-Центр Здоровья»,10,0.86
https://prodoctorov.ru/moskva/vrach/208139-rybnikova/otzivi/,Рыбникова Анастасия Петровна,24,Гастроэнтеролог,первая категория,«Центравиамед» на Буденного,6,0.55
https://prodoctorov.ru/moskva/vrach/208153-hohlova/otzivi/,Хохлова Светлана Юрьевна,34,Гастроэнтеролог,высшая категория; к.м.н.,Клиника «Семейная» на Полежаевской,10,0.36
https://prodoctorov.ru/moskva/vrach/208182-tomova/otzivi/,Томова Алена Викторовна,25,Гастроэнтеролог,высшая категория; к.м.н.,Клиника «Семейная» на Киевской,10,0.44
https://prodoctorov.ru/moskva/vrach/208270-martynova/otzivi/,Мартынова Елена Леонидовна,35,Гастроэнтеролог,высшая категория; к.м.н.,Поликлиника 9 ЛДЦ Минобороны на Большой Пироговской,3,0
https://prodoctorov.ru/moskva/vrach/208296-venyukova/otzivi/,Венюкова Елена Ивановна,16,"Терапевт, гастроэнтеролог, пульмонолог, сомнолог, функциональный диагност",высшая категория; к.м.н.,Клиника «Столица» на Бабушкинской; Медицинский центр «Инсан-Мед»,4,0.2
https://prodoctorov.ru/moskva/vrach/208428-gubina/otzivi/,Губина Алла Викторовна,31,"Гастроэнтеролог, терапевт, эндоскопист",высшая категория; к.м.н.,Медицинский центр «Семья» на Мира,12,0.61
https://prodoctorov.ru/moskva/vrach/208582-potapova/otzivi/,Потапова Елена Викторовна,34,"Терапевт, гастроэнтеролог, кардиолог",первая категория,«ГорКлиника в Зюзино»; Медицинский центр «Экстра» на Мячковском; Медицинский центр «Сити Клиник» на Новокузнецкой,31,0.84
https://prodoctorov.ru/moskva/vrach/208666-atkova/otzivi/,Атькова Евгения Ростиславовна,19,Гастроэнтеролог,к.м.н.,«Клиника Буду» (Budu),1,0
https://prodoctorov.ru/moskva/vrach/208677-dobricyn/otzivi/,Добрицын Игорь Александрович,31,Гастроэнтеролог,высшая категория,Клиника «Хадасса Медикал»; Клиника «Чайка» в Москва-Сити,2,0
https://prodoctorov.ru/moskva/vrach/208730-morozova/otzivi/,Морозова Мария Андреевна,32,Гастроэнтеролог,к.м.н.,«Клиника доктора Мясникова» на Правды,0,0
https://prodoctorov.ru/moskva/vrach/208763-pryadkina/otzivi/,Прядкина Ирина Владимировна,55,Гастроэнтеролог,высшая категория,Клиника «Свои люди» (Лаборатория «ДНКом» на Академика Королева),4,0.58
https://prodoctorov.ru/moskva/vrach/208876-urzhumceva/otzivi/,Уржумцева Галина Алексеевна,43,Гастроэнтеролог,высшая категория,Медицинский центр «Км-Клиник»,11,0
https://prodoctorov.ru/moskva/vrach/209010-klimenko/otzivi/,Клименко Ольга Валерьевна,26,"Терапевт, аритмолог, гастроэнтеролог, кардиолог, пульмонолог",к.м.н.,Клиника «CMD» на Головинском; Клиника «CMD» на Бутырской; Клиника «Будь Здоров» на Неманском проезде (ранее «Экомед»),6,0.32
https://prodoctorov.ru/moskva/vrach/209186-kobesova/otzivi/,Кобесова Тамара Александровна,25,"Остеопат, гастроэнтеролог, эндоскопист",высшая категория; к.м.н.,«МедиАнт» в 1 микрорайоне,3,0.33
https://prodoctorov.ru/moskva/vrach/209190-klimova/otzivi/,Климова Марина Сергеевна,15,"Эндоскопист, гастроэнтеролог, детский гастроэнтеролог, проктолог (колопроктолог)",высшая категория; к.м.н.,Клиника «Имма» в Коммунарке,15,0.56
https://prodoctorov.ru/moskva/vrach/209238-kuznecova/otzivi/,Кузнецова Екатерина Олеговна,22,"Гастроэнтеролог, врач-косметолог, дерматолог",к.м.н.,«МедСемья» Орехово,5,0.32
https://prodoctorov.ru/moskva/vrach/209453-ostanina/otzivi/,Останина Алла Анатольевна,18,"Гастроэнтеролог, врач общей практики (семейный врач), диабетолог, диетолог, пульмонолог, терапевт",к.м.н.,«Клиника №1» в Люблино,142,1
https://prodoctorov.ru/moskva/vrach/209620-bakulina/otzivi/,Бакулина Ирина Фаддеевна,44,Гастроэнтеролог,высшая категория; к.м.н.,Больница №83 ФНКЦ ФМБА России,21,0.69
https://prodoctorov.ru/moskva/vrach/209621-chuykova/otzivi/,Чуйкова Ольга Сергеевна,21,Гастроэнтеролог,высшая категория,Больница №83 ФНКЦ ФМБА России,6,0.14
https://prodoctorov.ru/moskva/vrach/209648-afanaseva/otzivi/,Афанасьева Марина Витальевна,19,"Терапевт, гастроэнтеролог",к.м.н.,Клиника «Мать и дитя» Солнцево; Поликлиника №2 Управления делами Президента РФ,6,0.37
https://prodoctorov.ru/moskva/vrach/209650-suvan-ool/otzivi/,Суван-Оол Марина Анатольевна,36,"Гастроэнтеролог, пульмонолог, терапевт",к.м.н.,«Чудо-Доктор» на Школьной 46; «Открытая клиника» на ул. 1905 года,53,1
https://prodoctorov.ru/moskva/vrach/210646-rabicheva/otzivi/,Рабичева Юлия Эдуардовна,19,"Детский гастроэнтеролог, гастроэнтеролог",высшая категория,Клиника «Ребенок и семья»; Медицинский центр «Тигренок»,3,0.55
